id	filename	md5	size	state
3915b4ba-42e3-4853-b74e-2bb01adafef7	TCGA-EE-A2MM-01Z-00-DX1.8EBF6AD7-6812-4779-932A-665F898E18AA.svs		1480081641	
6d6c0c16-b5be-4ef5-a625-b1ef5e0cede2	TCGA-WE-A8ZO-06Z-00-DX1.6679C145-BB41-4696-96FE-94646701122F.svs		1571746699	
2e1d1adc-b04b-4c1b-a3a3-f08cc42721d4	TCGA-EE-A3AF-01Z-00-DX1.8EA9A3D2-FDA6-4BCE-AC29-174003739C48.svs		1501542759	
d4407444-e725-418c-ac60-7a5ec986a267	TCGA-D9-A1X3-06Z-00-DX1.17AC16CC-5B22-46B3-B9C4-9E1F9C688D84.svs		1598599236	
6cb1e2f7-01d5-43b3-9671-f70b97d4e510	TCGA-EE-A2GE-01Z-00-DX1.2B876F5F-751B-4416-942D-42D3A1E7E0A7.svs		1606215921	
baac9e55-5b84-47da-89a5-88b9e1381f26	TCGA-EE-A20F-01Z-00-DX1.78401458-3FDA-4D9D-8567-878E6D28EF5C.svs		1620399279	
1c9e5b03-bec4-40e5-80c1-e74d669d6b2d	TCGA-EE-A2MR-01Z-00-DX1.F5AB5CC6-0D9A-4438-804D-FA4636D966F2.svs		1621847905	
345c4ef3-679e-4a0e-b4af-a485865b7f3d	TCGA-EB-A5KH-06Z-00-DX1.BBB3714B-4514-437F-BD3F-72783EC861C3.svs		1692962290	
43116fe4-e179-4114-a3c5-233232bacf50	TCGA-WE-A8ZN-06Z-00-DX1.9134D58D-8DE3-4310-9E0E-8095CF3FDA6C.svs		1657132161	
96b3723e-106f-42e9-b069-ebd869963794	TCGA-EE-A29H-01Z-00-DX1.A0FAC7B5-384A-4178-ABAD-4C6A8A258AE2.svs		1698774183	
6cf4e912-78ab-41fa-bdbb-7d9010711ce0	TCGA-EE-A2ME-01Z-00-DX1.E7D69A52-3A0D-4001-8EA5-57100083550D.svs		1686803479	
6d25842f-b61d-40d2-b444-7c1b7e015bd1	TCGA-EE-A2M6-01Z-00-DX1.78D26DB4-610E-46E8-87C6-192A1E4741BC.svs		1751035161	
f23db5f3-6b2e-471e-9b18-e477140d9a5e	TCGA-ER-A2NB-01Z-00-DX1.323F02C6-D07A-41B6-BEE3-DE212F657A3E.svs		1712872543	
d44f179f-1675-4284-b576-550d60d77b67	TCGA-EE-A2MN-01Z-00-DX1.F91FB49A-E798-49F4-AAE3-94A76B457359.svs		1819851193	
cecfa9a5-bcd3-49af-a391-fb3f69793a99	TCGA-D3-A8GM-06Z-00-DX1.70B7B587-81C9-472A-8E31-71D3892156BA.svs		1739922758	
30c971ec-ea4d-4c56-8335-ab2fa56e3f37	TCGA-WE-A8K4-01Z-00-DX1.C2B24058-E4F7-4AE2-9527-7BF524A6C3F3.svs		1828190355	
18a6b229-aa29-42c7-916e-73badb4a6a21	TCGA-GN-A263-01Z-00-DX1.94D0B4EA-8AF9-415E-9D08-BF1F9903D468.svs		1833535519	
2a244302-4e2b-47b6-8487-d099100d69f3	TCGA-GN-A26D-01Z-00-DX1.C15A8493-006C-4595-864C-DA8DA21ADADE.svs		1833538191	
40f72555-1818-40ed-8c0d-c5939f173209	TCGA-FR-A8YE-06Z-00-DX1.3B3CEEB1-86BF-4B7D-A6B8-5421552F6CCB.svs		1840264456	
656a859f-ba4a-4a54-ae94-7631f4f885bd	TCGA-D9-A6EC-01Z-00-DX1.5F4CB042-C371-44FA-9653-EDB218C6733D.svs		1840218017	
70e85c75-8fef-482b-bb7d-ff72f606b983	TCGA-ER-A195-01Z-00-DX1.90F626B4-B6B2-45FB-AABC-1E984AE08237.svs		1841779833	
8007822f-e9fe-4e33-80ce-1332f7097e97	TCGA-D9-A1X3-06Z-00-DX2.B7119EA5-DADA-456F-B4A0-BF45E44E0BCF.svs		1841654252	
483691a5-23b1-4788-90c5-1c136e4c09fa	TCGA-WE-AA9Y-06Z-00-DX1.83813BA4-04FA-4AEA-A50D-B962A753A59E.svs		1857435203	
0f9b1b9c-63c4-4d35-abd8-48afec6b5a78	TCGA-YG-AA3P-01Z-00-DX1.A7495FDB-C66E-4633-A29C-0FE7A4823E28.svs		1853402705	
653ccd11-8720-4ff4-972b-f265bcf89ba7	TCGA-ER-A196-01Z-00-DX1.54FAFEC7-851D-4D8A-9F25-B334F52548D4.svs		1917229819	
032e5196-5de8-4211-8d12-7e4721fe514e	TCGA-ER-A42H-01Z-00-DX1.093FF55F-A71B-48E4-8897-C8002D4BF5D2.svs		1873109715	
b4bb392c-91aa-4c47-b1f4-e1d5503aa0de	TCGA-ER-A2ND-01Z-00-DX1.F2F060DC-995C-467C-8C5C-2C041BB13AD0.svs		2021670453	
f6e7a4dd-81bd-4ff9-95a0-279884e52d9c	TCGA-FR-A8YC-06Z-00-DX1.C74DAE48-0901-4858-A47B-CAF5ED89C5D0.svs		1877990212	
24ab484d-0e4c-47c9-99cf-c99d5de74718	TCGA-EE-A29P-01Z-00-DX1.E4E718E1-C5C3-477E-8073-F30C4D0A52C3.svs		2064643273	
466b1b5d-a62b-4a67-b9a9-85522990b77d	TCGA-FS-A1ZN-01Z-00-DX6.465E4569-54BC-4EF0-AE51-0995B2967914.svs		1888482263	
455980fb-ddb4-464b-99e2-e2c207a62ba2	TCGA-ER-A42L-06Z-00-DX1.EFC23C96-F0A5-4ADA-BE77-11B967531BEC.svs		2122923240	
3b3a25cc-1504-4035-896c-08d1dfc44ed7	TCGA-EE-A29M-01Z-00-DX1.B8AD762F-33AD-4A91-8366-5415677614BB.svs		1946585167	
5af3c5d3-5836-4816-b80a-3c66ae9bf04a	TCGA-EE-A2MU-01Z-00-DX1.B7B9D5C6-B571-44B5-9B4A-10380F29F4CF.svs		2133420855	
de5e2841-c54a-4435-b91f-69ca13145c65	TCGA-EE-A3AC-01Z-00-DX1.88164694-3D29-4D4F-AFF1-8E8425FA7A56.svs		1994921549	
d9df9b0c-b2d4-4caf-ab1c-edd83eb55c89	TCGA-GN-A266-06Z-00-DX1.BE2DBE7E-A08E-4EB8-8287-52353ED5D02A.svs		2135284612	
e2af1d01-781a-48fc-94f4-924dc3b297c1	TCGA-ER-A2NF-01Z-00-DX2.01ACC455-4161-4EF1-8478-3C4DF709F6D6.svs		2002516224	
242af149-4640-4ade-9409-2c697816c545	TCGA-ER-A19A-01Z-00-DX1.75490B10-9604-4846-96BA-E932489E51AB.svs		2253798273	
82a8eb4e-2922-4b94-a843-2a2ed3018542	TCGA-D9-A148-01Z-00-DX1.073C186D-B676-4E50-B762-1C61C7EDD92A.svs		2064150727	
036dbad6-67bb-4494-96e1-d927a64561b7	TCGA-EE-A2GK-01Z-00-DX1.0AB26CDF-352D-4B2E-BC34-1F533911B954.svs		2254454791	
